494537794887639041,"@TommyHilfiger Your online eu store is not working and your ""support"" is ignoring the problem. Can not submit the order.",1,apparel
494923824077754368,@nytimes I'm recieving terrible home delivery service from you. My paper never gets to me! #help,1,other
495236323817824256,@NYTsupport i have complained a dozen times &amp; yet my papers are still thrown FAR from my door. Why is this so hard to resolve?,1,other
495307939545378816,I need to stop wearing Tommy Hilfiger i forgot  hes a racist motherfucker,1,apparel
496304837416329216,@NYTsupport 3 unanswered emails &amp; 1 phone call to you. I still haven't received a paper since the end of May. What is the problem?!,1,other
497725401205325825,I've had a 1-cuper #coffee machine for over 10 yrs from @blackanddecker that's still going strong. It's nice when products last a long time.,0,other
499910480618868737,@blackanddecker check this #ThrowbackThursday http://t.co/CcqZNUbn1e,0,other
500670483587940353,@TommyHilfiger clothing collections are only some support please link ?,0,apparel
500968599909978112,@TommyHilfiger has the most pathetic cust service in India. They haven't sorted a simple issue of replacing a sub stndrd bag for 20 months,1,apparel
501412380837179393,"@NYTsupport Just talked to Liam, a resolution expert. Problem solved - he was great. Thks.",0,other
501581926386249728,@denis_ricardo_ he's racist @TommyHilfiger I H8 U,1,apparel
502133050785169408,"Oh @blackanddecker #foodprocessor, where have you been all my life? WAY easier to make #homemade #sunbutter than a blender!!",0,other
502240711761092608,@blackanddecker sure wish I had read the reviews first. Now mine is broke and you won't honor the warranty! http://t.co/5FaKX8LGlB,1,other
502522084309078016,"@TommyHilfiger the United States. I enjoyed the product, price and we are in the cart. I want to make the payment and purchase.",0,apparel
502555529211031552,LOVE my @blackanddecker bread machine but the paddles won't stay on in the basket anymore &amp; the kneading is non existent... How can I fix it,1,other
502870287210139649,"@TommyHilfiger I'm wearing TH jeans I bought 10+ years ago, bc I lost 53+ pounds. Please send help: I can't find new jeans 4 my new body Lol",1,apparel
504756513991561217,"@TommyHilfiger stiching on chino's bought 1 month ago in westfield london ripped, no help from shop. Dissapointing. http://t.co/JnGNxpqv2s",1,apparel
505718230636564481,My husband could not have made his recent dumpster dive any more beautiful without the help of Black &amp; Decker and... http://t.co/V2YhbDrOF0,0,other
505818698884849664,"@blackanddecker So my wife bought me the 4amp Matrix drill.. I am pretty excited about it, too. Now I need some attachments!",0,other
505945819803955200,@TommyHilfiger is my new favorite store,0,apparel
506936534562766850,"I wonder how many valid @blackanddecker warranties were denied today due to made-up, illegitimate policy. Schools aren't commercial property",1,other
507433893839265792,@NYTsupport why do you offer a subscription $1/wk then when I click to order it's $1.50/wk?,1,other
507728579376185345,@ColbyGoon but he also went on Oprah and made the racist statements,0,apparel
508014681727201280,@blackanddecker Thank you very much. http://t.co/Amd1lUH7x1,0,other
508283892064083968,@TommyHilfiger Bought a belt in store in Vienna. Need to change it. But live in Germany. Leaving now. How do we proceed? Store has closed.,0,apparel
511589577899769857,@blackanddecker none so far. need a new coffee brewer. broke mine when we moved house #coffeebreak #mondaymotivation,0,other
512676744118022144,@TommyHilfiger Impossible to order on FR website ?? electronicsnical issues ? Many tries with different debit card... tks http://t.co/80EmCPxYfI,1,apparel
513518121974374401,Too bad @TommyHilfiger doesn't want black people wearing his clothes. I heard.,1,apparel
514821731568353280,Thank you @blackanddecker for making good on my warranty issues. It took time but you did the right thing. #tooltips,0,other
517382156528934912,@blackanddecker nothing? Where can I buy this? It's very frustrating!,1,other
519180555137855490,Remember this table I painted a couple weeks ago? (details here: http://t.co/0YuTm2GcLl) Well my husband (who... http://t.co/5TJItw4WUg,0,other
525009111000580096,When you go to grab an unopened beer and it's only half full... Thanks @MichelobULTRA,1,food
533033160926167040,Expired beer that we bought today? Whuuuut? @budlight #budlight #budweiser #dammit http://t.co/AXNieZ5oJf,1,food
534144167048249344,@ShockTop there was a piece of glass in one of your 16oz cans. It just sliced my mouth open. http://t.co/B6dL66H6yR,1,food
534489044903026688,@budlight @Budweiser @ksboldtownalex This Bud light is having an identity crisis. #bartender #ksboldtownalex http://t.co/bC6bWYQ7lL,0,food
535258482317213697,@budlight I just had 2 beers in an 18 pack half full and still carbonated. #nothappy,1,food
538735131306242048,Thanks @SamsClub for selling expired beer #fail @budlight http://t.co/V6pH1RQN4Y,1,food
538904106233266177,Just opened a fresh Bud Light that was filled with water. Please explain @budlight.,1,food
539106553086107649,Think someone at @Budweiser had been drinking the stuff before they put the label on #qualitycontroldayoff http://t.co/GqcccaD0Xl,1,food
541761658369368064,@AnheuserBusch are you kidding me? #buschleague #designflaw #recall http://t.co/zdYax4JrXE,1,food
543506691086512128,@budlight Is this the kind of product your distributors sale now? http://t.co/rwApWpSuxT,1,food
553243430781202432,"Mean-spirited #ParkingDirtySF as @Budweiser driver yelled ""you bikes are f***ing everything up!"", Market &amp; 2nd http://t.co/oOeyUAUpCh",1,food
553485316418306050,@ShockTop This is the last time I buy shocktop. If ingredients said floaty flavor and crusty necks I might drink it. http://t.co/2bnPE5Q1Uw,1,food
554111942634512384,Again @budlight ? I was up for whatever. Except this http://t.co/E6hcxJgVK7,1,food
554429797246717952,No tab on my can? What the @Budweiser http://t.co/xyrAeQvdCs,1,food
555833363022741504,I just got cut off by a bud light truck. Aka the worlds shittiest beer. @budlight,1,food
562409906981330944,@budlight opened my case and was sad one of my beers died http://t.co/DIKaVcrq0k,1,food
563440948265635840,@budweiser must of been the guys last day an said eff it http://t.co/vaSnH5rQhG,0,food
565891169197236225,@ABCustomerCare do you not have email? That numbers going to Cost a Fair bit from the UK!,1,food
565968557800824832,@AnheuserBusch your bud exchange website is a JOKE!!,1,food
623090977943719936,@SHO_Network @sho_help Deadfall 1993 is playing Deadfall 2012 on Showtime streaming. Using Playstation Vue.,1,software
632377761558990848,@sho_help why can't I enter my username/password on appletv? Why does showtime hate me?! Endless cycle of input :(,1,software
633026685739229184,"@sho_help hello, i have the uverse 300 package that includes showtime, shouldn't i have access to showtimeanytime or no?",0,software
637695923087237121,@SHO_Network I am getting server errors when I try to activate a device. Plz help,1,software
641996221146644480,@ASeasonWith it polite to reply!!!,0,software
649004769458061312,"@Showtime ur app on my xbox 360 constantly having server errors, cant get throught one episode of Homeland without error.",1,software
651239053006897154,@sho_help can't stream sho anytime on Apple TV and  iPad.  What gives?,1,software
653225790700716032,"@Showtime problems with @DIRECTV users using Showtime anytime today?  Keep getting ""internal error""",1,software
654328539248992256,I just want everyone to know that @sho_help / @Showtime has the absolute worst customer service I have ever received. Ever.,1,software
655936499578306560,@sho_help absolute nonsense that i have to log in every time i watch on appletv. tonight was logged out WHILE WATCHING. what are you doing?,1,software
668812297406664705,@ChryslerCares my car turns itself off while driving. I'm supposed to hear from resolution team but I've called 4 times no call back.,1,cars
668826064873918464,@ChryslerCares I have a mother question my car fairly new and breaks making a noise rear one and as well smoke smell comes out /:,1,cars
670384218535411712,@scrapfabric @DICKS TOTALLY not cool.,1,apparel
670436229532504065,"@DICKS Can you help me find any of the below style numbers in SZ 13 Mens 310805-102, 528895-007, 306008-013, 378037-117",0,apparel
670657104525545472,We're about the only people in this @DICKS and still can't get anyone to help us. #customerservice https://t.co/70R5PMOck1,1,apparel
670689999118073856,"@DICKS I can't understand how Dick's has a store credit card, but you can't use it online.",1,apparel
670698728936882176,"@DICKS tried to buy this today. Above the rack said 40% off apparel. Was told hats are not considered ""apparel"" https://t.co/vxtNI1Frm7",1,apparel
670812270428078080,@DSGSupport worst customer service ever. Waste of time. It was supposed to be a gift to someone and now what..?,1,apparel
670972438277156864,@DICKS why you messing with me https://t.co/t5JN4joj6k,1,apparel
671174214775234560,"Was happy to find out @Showtime had an app to watch all their shows, until 6 episodes in it stops working. Thanks! @sho_help",1,software
671174559522037760,@sho_help the Showtime Anytime app is the WORST. It stopped working 4 times while trying to finish Homeland and now it won't play at all.,1,software
671175781905653760,"@sho_help trying to watch Showtime on my iPad, keep getting network issues. Hulu and Netflix are working fine. Help?",1,software
671177269340164096,@RandySchreck @sho_help yes! Why are the apps down?!,1,software
671177734916284416,"Apparently the #showtime app *is* down. Thanks for the confirmation, @craigpeters. Also get your act together @showtime, @sho_help.",1,software
671326651007954944,"I HATE my @Chrysler #Sebring so much! this thing is an electrical #lemon  dash lights, headlights, windows, wipers..all garbage!  #regretful",1,cars
671430548200357888,@DICKS How many Nebraska shirts do you think you will sell with this graphic? https://t.co/Wwqz8IGL8C,1,apparel
671434732626841600,@DICKS I think your Cyber Monday 25% off is broken. It's not showing up in my cart. Or you are lying. I just want a cheap set of weights.,1,apparel
671450297592582144,"@DICKS  Want to buy Timberland Pro boots. Your website states 25% off. Checked exclusions, they are not listed, still no deduction in cart.",1,apparel
671458134397992960,Just bought these @brooksrunning Launch 2s 1 month ago from @DICKS &amp; they already have a hole! 1 month!?! #nothappy https://t.co/Ea6mCzUazY,1,apparel
671473761040887808,@DICKS how the fuck you gonna have Providence Friars sweatshirts but not SJSU?!?!,1,apparel
671509714568544258,On hold with @DICKS an hour just to get told to call back another day. Hell yeah,1,apparel
671704072496373764,@DSGSupport here's a better pic. Order # was 3264677178. Please message me for any additional information required https://t.co/iTjWrWPX1V,0,apparel
671768399270297600,Worst customer service to-date @DICKS in Greensboro off Wendover. Avoid this place and let's show them we have other choices. #otherchoices,1,apparel
671824594991521792,@DICKS When u send packages u should really put them in a box so you don't ruin a kids X-mas morning 25 days early! https://t.co/3ISL3sXgao,1,apparel
672140495016042498,@DSGSupport can you dm me for why my order got canceled? Thanks,1,apparel
672238421012709376,No chill @DICKS #BeatsByDre https://t.co/85Oqvzwt4y,1,apparel
672455119653478400,@DICKS just ruined my kids Christmas by canceling my order. So long ping pong table. #fixthisDicks,1,apparel
672589339008884737,Real disappointed in @DICKS leaving me high and dry. Ordered some new Iowa gear Tues with 1 day shipping and it hasnt even shipped yet...,1,apparel
673699078945955840,@Showtime Second Sunday the app stopped working because of a gateway error... during the climax of an episode. You need more servers.,1,software
673716275865124864,@sho_help showtime app on Apple TV isn't working. Hasn't been for last hour.,1,software
673973629034565634,Gotta love taking three 2015 Chrysler's in for recalls and coming home the same day to mail from @Chrysler explaining more recalls,1,cars
674382899194421248,@Chrysler Buy my lemon back! No heat. Chrysler tries to fix 5 times &amp; still No heat &amp; AC leaks coolant &amp; water into car. rain floods car 2,1,cars
674606761664466944,"@Burberry @BurberryService You should have someone look at your e-mail marketing.. second time a promo has come through ""clipped""",1,apparel
674619516681363458,Love it when I almost die rear ended by a semi cause my jeep turns off again. One day they will fix it #jeepsucks #Chrysler,1,cars
674794117637902336,#Chrysler is a disgrace to be called an American Automobile will NOT even cover a part with known issues even though parts been recalled.,1,cars
674943005246246912,"@BurberryService Hi. If you purchase a scarf from your online store, does it still come with a scarf box as in the stores?",0,apparel
675035784743882752,Shame on @Chrysler I will never lease a car from them again,1,cars
675361638606737408,@Burberry best for serious person,0,apparel
675635094644768769,@BurberryService 8141606222 i need this,0,apparel
675733957586104320,@Burberry trying to order some rain boots I wear a 7.5 in US what size would I be in your boots do they run small or true to size?,0,apparel
675985809212878848,@BurberryService Do you accept China Union Pay credit card when I place an order on https://t.co/f6ByJNfD5Y?,0,apparel
676096721009704962,"@BurberryService Hi, I've got an old Burberrys Prorsum Mac and am in need of a replacement button, do Burberry still carry old buttons?",0,apparel
676101579108425728,"@BurberryService Ah great, thanks!",0,apparel
676461473359659009,shout out to @BurberryService for sorting me out,0,apparel
676519395032768512,@BurberryService why is my sales associate so distracted to help other customers when I am trying to purchase things and get out?,1,apparel
677859941789642752,Where is the Wash. Post crossword puzzle for 12 -18-15 ??????,1,other
677900494241705984,Very disappointed in @washingtonpost for no crossword today - what gives?,1,other
678954577459290112,@Nordstrom the stitching on my @Burberry jacket is coming apart. Can you fix it? I'm scared to take it to the cleaners,1,apparel
679323552521285633,@BurberryService I haven't received any answer from you. What's up?,1,apparel
679336250575159296,@ChryslerCares I have a case open with Chrysler customer service under William Taylor. Waiting on a call back,1,cars
679856449820831744,"@sho_help can't access showtime site, apps, etc. was 20 minutes into homeland finale! Ugh!",1,software
680137013459333124,"@BurberryService okay... but if i buy these online, would u plz provide recommendations of my size. Burberry m size coat suits me, btw. thx",0,apparel
680231118881304578,@sho_help Any known issues with the Showtime Anytime app for xbox 360? Not working for me at the moment!,1,software
680310384511827968,@BurberryService Or maybe they have the product in store? Otherwise I will just let it deliver!,0,apparel
680423560435884032,@Burberry yall got that post-Christmas sell this year?,0,apparel
680477142413656064,@sho_help @showtime your arrive is terrible streaming is stop and start every couple mins. Get it together it's xmas,1,software
680654939669020672,"@BurberryService ITEM 39763961, which store can I get this wallet?",0,apparel
680680946451005440,@BurberryService @BurberryService I want to buy this item in this store which is in regent street.,0,apparel
680871512161685504,"@BurberryService hello Burberry, please could I cancel an order? Many thanks. Lena",0,apparel
682468610846097408,@Burberry hey burberry hope all is well. I would like to know if some of your shoes or boots uses calf leather trip. I seen few on shops,0,apparel
683815305404133381,@BurberryService @AmericanaShops Could not return my purchase since cc machine was not working yet buying was not a problem. Mistreated 100%,1,apparel
684717300067471361,Wonder why cars get major issues *just* after the warranty expires? @Chrysler #UnhappyCustomer,1,cars
687333944698793984,"So frustrated dealing with this HEALTH HAZARD, MOLD INFESTED, NEW 200 from @Chrysler @ChryslerCares I need my car replaced.",1,cars
689252947218317312,@Chrysler I just got a new 2015 chrysler 200s 3 months ago and its been back in the Dealership for repairs for more then 42 days.,1,cars
689665915449917441,@Chrysler Is the Pacifica similar to the size of the Town and Country?,0,cars
689946829534969856,Waiting on @enterprisecares to come get me while the grey ghost(Chrysler 300 )gets fixed up.,0,cars
690680949894463488,"@CBSNews @Dodge @ChryslerCares My driver side air bag has been recalled and replaced, but what about the passenger side?",1,cars
691694476092375040,"@ChryslerCares The Pacifica reminds me a bit of the Kia Sedona van, is your designs in house or outsourced?",0,cars
692026610640297984,#Chrysler #dodge I'm on the side of the road AGAIN! I'm really tired of this issue,1,cars
694967645322506241,@ChryslerCares Hey Chrysler Cares I'm the one with the 2011 200 need help with the Heating. Inside the car it's really strange,1,cars
695666590629625856,@ChryslerCares is it fair to ask for a new case manager if I feel mine is inadequate?,0,cars
697070277197430784,@ChryslerCares 1c3cccbb9fn717601. Resolution team has all info. Call penny 214-583-2188,0,cars
716095722198863872,@UconnectCares Iheart radio app doesn't work. Have opened 2 different tickets both were closed without being fixed.,1,cars
725752597668196352,"@VW #VWCares , funny I don't feel like you do. Car still in shop. Letter not mailed to me yet that was generated on April 18th #notfeelingit",1,cars
725898502300033025,"@VW @vwcares FYI @BergeVolkswagen has a bad habit of listing cars as cert-preowned online, but they actually aren't. Duped me &amp; friends #Phx",1,cars
727497047692161024,@VW @QuirkCars some unauthorized work done on my engine now throwing a check engine light about a week later. Very upset.,1,cars
727530815932878848,why do my drl's keep going out? @VW,1,cars
727870686828453888,@Volkswagen @VW @GMA can't even begin to tell u how disappointed I am with VW.  Brought a VW EOS last Sept and the engine is gone do 2,1,cars
728236679694147585,can't believe I have 76000 miles on my 2011 @VW CC &amp; in need of a transmission. any advice @vwcares,1,cars
728397419302395905,@VW you did not resolve my issue.,1,cars
729016138810724352,@VW my 2011 cc clutch pack feels like it shot. And clunks and shakes when I put it in reverse or park. And I'm not trynna pay $2500,1,cars
730866635179859968,@vwcares How is it that every service center in the Chicagoland area is completely uncommitted to customer service? Never buying a VW again.,1,cars
731075808660492289,"Thanks to Ken at @VWChicago for taking such good care of my Beetle, ""Maggie""!! Your Service Dept is the BEST!! @VW https://t.co/bof6iarwPO",0,cars
731185892086456320,@VW @VWGoA IT look like I will be getting a Whole New transmission for the VW jetta Hybrid 2013. #jettaHybrid #VWCares,0,cars
731636564791590912,"Why can VW NOT fix my car from the short that your serviceman caused during my recall, even with a case # from corp. #4thattempt @vwcares",1,cars
732440567997714434,My clutch had been in my car for its entire life.... That's 365000 miles on one clutch #vw #germanmade,0,cars
733064458709393408,@vwcares thank you.. We solved the problem,0,cars
734854677980925954,@VW made me spend $1500 to have them fix a problem and they didn't get it fixed and they have the nerve to tell me it's normal. Frustrating,1,cars
734891791942451200,Hey @Yelp please revisit this review. The guy said it was for the location IN Montgomery-completely different city. https://t.co/X0YkyrhV8l,1,software
734944192317657089,@Yelp how does some report an overly aggressive Yelp sales person who does not take no for an answer?,0,software
735187136144494592,@vwcares my golf's aircon comp broke and I cant afford to fix it :( I love my vw but I am disappointed at its frailty at only 9 years old!,1,cars
735611768546963456,I want @Yelp to have a number of TVs category because it is increasingly difficult to find places without TVs,0,software
736087714915713024,thanks @VW for your fantastic car seizing up while driving causing me to spin out and almost die.,1,cars
736239127704809473,"So it's going to cost $7000 to fix the exhaust on my @VW 2009 Jetta, and only $300 is covered under warranty. Help @vwcares?",1,cars
736400114231582720,@VW Unacceptable that at 74k the entire A/C system self-destructs and needs a $2k repair. #crapquality #usedtolovevw https://t.co/hpuqlyFvPE,1,cars
736597859454181376,@vwcares I have a problem and my local VW did everything they could to help. Can you help me?,1,cars
737558385634074624,@Yelp hi there I verified my email account yesterday to claim my business but it's still not listed nor can I log in ? Many thanks,1,software
737728036154580992,@yelpsupport @Yelp still can't claim my business .... What's going on ? Add contact number 01786396236,1,software
738178380890136577,Look @yelpsupport I promise to stop reviewing sperm banks for bad yogurt. So can you unban me now?,0,software
738508658242244610,@painfadesaway thanks for the feedback. You should be able to continue to use https://t.co/j6qsVzQta7 by ignoring the download prompts,0,software
738817193371013121,@yelpsupport can you site the policy that allows this?,0,software
740592403417948160,@Yelp can we get the exact calculations for a business rating (for example if its 4 stars but actually 4.2) or do we use a 3rd party site?,0,software
740624792718585856,@Yelp @yelpsupport can you add a filter to show which businesses have changing tables?! #nycbabyproblems,0,software
740898022104666112,"@Yelp Suggestion: On the restaurant listing, it should specify whether dogs re welcomed or not.",0,software
740966310025297920,@LenovoSupport Where can I order Recovery Disks for a T520? Tx,0,electronics
741024192569573376,@Yelp @yelpsupport deceiving for parents who try to find something out about a school. Makes your site worthless!!!,1,software
741075234975973376,@Yelp I've had two legitimate reviews removed for the same business. Is there someone I can talk to about this?,1,software
741327243633405952,"@yelpsupport @Yelp Oh so you were there? Ok, got ya. It was all Wyndham. Maybe ask me first vs just taking stuff into your own hands.",1,software
742470186079391746,So... I got a bad @Yelp review... but we think it's fake really whoever does this like really people lose their jobs over this kind of stuff,1,software
743471209958903809,@yelpsupport I noticed my phone was low on storage space and Yelp app was taking up 1GB. After deleting and reinstalling it went to 56MB.,1,software
743563986592010240,"When a @yelp representative offers us ""tools to improve"" our rating, but those tools require financial commitment, it's extortion.",1,software
744214342527221760,@yelpsupport team! Help! I've tried three times to convey with your team to change my businesses' incorrect address. What do I do?,1,software
744908324802437120,"@CourtneyPong if you can DM us a link to the listing, we'll check this out - thanks",0,software
745620128419635200,"Furious w/ @Yelp Salesman calls, tells us he can ""fix"" our reviews. We decline. Two days later another legit 5 star review is removed. #scam",1,software
752527669955264512,"@WashPostClaire Bought Sunday delivery + digital last wk. Paper arrived, can't access online. Won't take credit card #, don't know acct. #",1,other
757901151379468288,Had to stop using the @washingtonpost news app because it won't take my subscription password. Oh well.,1,other
761061117460303872,@Medium Is there any way to create an internal (private) company publication that wouldn't be accessible to the public? (Password / Login),0,software
761251508163780609,"Why is it so freaking hard to add a story to a publication on @Medium? Every time, I get caught in a stream of errors and broken links",1,software
761263959504658432,Thank you @medium for a better H2 styling. I will actually use it now!,0,software
762935142709092352,@MediumSupport Following up on my 8/4 my tweet. My edit button doesn't display. Help. Reminder: you need to follow me to receive DM.,1,software
763148863737704448,@Medium is it possible to integrate my medium account on my personal website with your API?,0,software
763612303958827008,hey @medium your report button no worky.,1,software
764423709780275200,@Medium is offline mode ever coming to Android just like it did for iOS?,1,software
764967532507783168,"@Medium Lately, there is just one post in my Medium Digest instead of the selection I used to get. Is it you or I that has done this?",1,software
765392987119558656,@Medium You need an option to set a featured image without it appearing in the post,0,software
765493895329308672,Hey @Medium why do you want permission to change my profile? That doesn't sound right.,1,software
765564579661377536,"@MediumSupport thanks. The other issue is that when you tap the comments icon, it triggers the next article load erroneously (mobile web)",1,software
